Tract,Council,OwnDate,LnSalePrice,SalePrice,PropAddr,PropCity,PropZip,PropDate,Acres,LUDesc,FinishArea,NAME10,CoreBin,Quarter,TimeBin,BuildTimeCensus01,Year,PropYear,SaleYear,Age,QuarterByYear,MonthByYear,Quarter1,PopulationTract,PrcntWhite,%Black(onerace),Less than high school graduate,High school graduate (includes equivalency),Some college or associate's degree,Bachelor's degree or higher,BAorHigher,BuildPreTrt
37017100,17,2007-09-28,11.923915283721092,150830,2310 ELLIOTT AVE 617,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2007,3",0,136.32786885245903,2007,2007,2007,0,3,9,31,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37013700,21,2012-11-29,11.92432625534332,150892,2110 A BUCHANAN ST,NASHVILLE,37208,2009-05-20,0.0,RESIDENTIAL CONDO,1280,137.0,0,"2012,4",1,1054.0,2012,2009,2012,3,4,11,52,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,21,2012-11-29,11.92432625534332,150892,2110 B BUCHANAN ST,NASHVILLE,37208,2009-05-20,0.0,RESIDENTIAL CONDO,1280,137.0,0,"2012,4",1,1054.0,2012,2009,2012,3,4,11,52,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,21,2012-11-29,11.92432625534332,150892,2110 C BUCHANAN ST,NASHVILLE,37208,2009-05-20,0.0,RESIDENTIAL CONDO,1280,137.0,0,"2012,4",1,1054.0,2012,2009,2012,3,4,11,52,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,21,2012-11-29,11.92432625534332,150892,2110 D BUCHANAN ST,NASHVILLE,37208,2009-05-20,0.0,RESIDENTIAL CONDO,1280,137.0,0,"2012,4",1,1054.0,2012,2009,2012,3,4,11,52,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37017100,17,2008-01-22,11.92507485010698,151005,2310 ELLIOTT AVE 402,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2008,1",0,136.32786885245903,2008,2007,2008,1,1,1,33,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019200,6,2012-06-01,11.926365356462313,151200,807 BOSCOBEL ST #1,NASHVILLE,37206,2012-06-01,0.0,RESIDENTIAL CONDO,754,192.0,0,"2012,2",1,562.0,2012,2012,2012,0,2,6,50,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37019400,19,2015-04-24,11.931642378754141,152000,776 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2015,2",1,1045.0,2015,2006,2015,9,2,4,62,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2015-05-28,11.931642378754141,152000,1048 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2015,2",1,1045.0,2015,2006,2015,9,2,5,62,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016800,18,2002-11-22,11.931642378754141,152000,2627 BLAKEMORE AVE,NASHVILLE,37212,1986-05-21,0.0,RESIDENTIAL CONDO,1198,168.0,0,"2002,4",0,30.836065573770497,2002,1986,2002,16,4,11,12,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016800,18,2011-03-10,11.931642378754141,152000,2111 ACKLEN AVE 5,NASHVILLE,37212,2010-11-17,0.0,RESIDENTIAL CONDO,885,168.0,0,"2011,1",1,389.0,2011,2010,2011,1,1,3,45,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37017100,17,2014-09-12,11.931642378754141,152000,801 HILLVIEW HTS 109,NASHVILLE,37204,2014-07-14,0.0,RESIDENTIAL CONDO,621,171.0,0,"2014,3",1,568.0,2014,2014,2014,0,3,9,59,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019400,19,2014-12-09,11.941462360646149,153500,1350 ROSA L PARKS BLVD 241,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,675,194.0,0,"2014,4",1,1045.0,2014,2015,2014,0,4,12,60,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2004-05-14,11.943005133842313,153737,926 IRELAND ST,NASHVILLE,37208,2004-04-29,0.0,RESIDENTIAL CONDO,1367,194.0,1,"2004,2",0,160.672131147541,2004,2004,2004,0,2,5,18,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2005-12-14,11.944714374881176,154000,178 2ND AVE N 301,NASHVILLE,37201,2005-08-31,0.0,RESIDENTIAL CONDO,719,195.0,1,"2005,4",0,58.42622950819673,2005,2005,2005,0,4,12,24,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2003-03-28,11.944714374881176,154000,3134 LONG BLVD 101,NASHVILLE,37203,2003-01-26,0.0,RESIDENTIAL CONDO,1224,166.0,0,"2003,1",0,21.098360655737707,2003,2003,2003,0,1,3,13,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019400,19,2001-04-12,11.944714374881176,154000,1320 A 4TH AVE N,NASHVILLE,37208,2006-02-01,0.0,RESIDENTIAL CONDO,1488,194.0,0,"2001,2",0,160.672131147541,2001,2006,2001,0,2,4,6,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2011-05-25,11.944714374881176,154000,600 GARFIELD ST 13,NASHVILLE,37208,2008-12-05,0.0,RESIDENTIAL CONDO,897,194.0,0,"2011,2",1,1045.0,2011,2008,2011,3,2,5,46,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2009-09-14,11.947955847790901,154500,415 CHURCH ST 2307,NASHVILLE,37219,2007-07-11,0.0,RESIDENTIAL CONDO,648,195.0,1,"2009,3",0,58.42622950819673,2009,2007,2009,2,3,9,39,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016800,18,2013-07-11,11.947955847790901,154500,2113 ACKLEN AVE 5,NASHVILLE,37212,2006-11-30,0.0,RESIDENTIAL CONDO,600,168.0,0,"2013,3",1,389.0,2013,2006,2013,7,3,7,55,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37019400,19,2013-11-11,11.950541482162043,154900,344 HARRISON ST 301,NASHVILLE,37219,2008-01-04,0.0,RESIDENTIAL CONDO,642,194.0,1,"2013,4",1,1045.0,2013,2008,2013,5,4,11,56,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019400,19,2014-01-06,11.950541482162043,154900,704 TAYLOR ST 305,NASHVILLE,37208,2015-02-24,0.0,RESIDENTIAL CONDO,586,194.0,0,"2014,1",1,1045.0,2014,2015,2014,0,1,1,57,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2010-09-24,11.951186847493476,155000,125 LEA AVE,NASHVILLE,37210,1999-10-01,0.0,RESIDENTIAL CONDO,1224,195.0,1,"2010,3",1,462.0,2010,1999,2010,11,3,9,43,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2015-10-01,11.951186847493476,155000,912 1ST AVE N,NASHVILLE,37201,2006-05-18,0.0,RESIDENTIAL CONDO,630,194.0,1,"2015,4",1,1045.0,2015,2006,2015,9,4,10,64,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016800,18,2017-04-21,11.951186847493476,155000,2134 FAIRFAX AVE B-12,NASHVILLE,37212,1979-06-20,0.0,RESIDENTIAL CONDO,552,168.0,0,"2017,2",1,389.0,2017,1979,2017,38,2,4,70,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37017100,17,2012-06-26,11.951186847493476,155000,2310 ELLIOTT AVE 411,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2012,2",1,568.0,2012,2007,2012,5,2,6,50,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016800,18,2014-06-05,11.951186847493476,155000,2120 FAIRFAX AVE 7,NASHVILLE,37212,2008-11-18,0.0,RESIDENTIAL CONDO,656,168.0,0,"2014,2",1,389.0,2014,2008,2014,6,2,6,58,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016800,18,2011-03-01,11.951186847493476,155000,2111 ACKLEN AVE 2,NASHVILLE,37212,2010-11-17,0.0,RESIDENTIAL CONDO,874,168.0,0,"2011,1",1,389.0,2011,2010,2011,1,1,3,45,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016600,21,2011-11-07,11.951186847493476,155000,3128 BELWOOD ST 201,NASHVILLE,37203,2011-12-12,0.0,RESIDENTIAL CONDO,780,166.0,0,"2011,4",1,175.0,2011,2011,2011,0,4,11,48,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37013601,21,2019-02-12,11.951186847493476,155000,1032 28TH AVE N,NASHVILLE,37208,2019-10-16,0.0,RESIDENTIAL CONDO,1678,136.01,0,"2019,1",1,283.0,2019,2019,2019,0,1,2,77,3616.0,5.389390519,93.36907449,0.13,0.2,0.67,0.01,0.15,29
37019400,19,2004-05-14,11.95447817804195,155511,930 IRELAND ST,NASHVILLE,37208,2004-04-29,0.0,RESIDENTIAL CONDO,1367,194.0,1,"2004,2",0,160.672131147541,2004,2004,2004,0,2,5,18,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2011-03-22,11.956976469393481,155900,301 DEMONBREUN ST 1815,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,864,195.0,1,"2011,1",1,462.0,2011,2008,2011,3,1,3,45,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37017100,17,2007-11-19,11.956976469393481,155900,2310 ELLIOTT AVE 319,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2007,4",0,136.32786885245903,2007,2007,2007,0,4,11,32,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2014-10-31,11.957617696467539,156000,162 4TH AVE N 307,NASHVILLE,37219,2008-05-06,0.0,RESIDENTIAL CONDO,578,195.0,1,"2014,4",1,462.0,2014,2008,2014,6,4,10,60,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016800,18,2002-12-13,11.957617696467539,156000,3101 B WELLINGTON AVE,NASHVILLE,37212,1983-02-15,0.0,RESIDENTIAL CONDO,1188,168.0,0,"2002,4",0,30.836065573770497,2002,1983,2002,19,4,12,12,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37017100,17,2008-03-07,11.958386626603271,156120,2310 ELLIOTT AVE 118,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2008,1",0,136.32786885245903,2008,2007,2008,1,1,3,33,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2008-07-31,11.960018642632857,156375,301 DEMONBREUN ST 1708,NASHVILLE,37201,2008-02-25,0.0,RESIDENTIAL CONDO,633,195.0,1,"2008,3",0,58.42622950819673,2008,2008,2008,0,3,7,35,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2005-06-21,11.964007453736912,157000,309 CHURCH ST 304,NASHVILLE,37201,2005-09-26,0.0,RESIDENTIAL CONDO,902,195.0,1,"2005,2",0,58.42622950819673,2005,2005,2005,0,2,6,22,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2005-06-21,11.964007453736912,157000,309 CHURCH ST 404,NASHVILLE,37201,2005-09-26,0.0,RESIDENTIAL CONDO,902,195.0,1,"2005,2",0,58.42622950819673,2005,2005,2005,0,2,6,22,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2009-10-20,11.964007453736912,157000,700 CHURCH ST 403,NASHVILLE,37203,2006-08-01,0.0,RESIDENTIAL CONDO,786,195.0,1,"2009,4",0,58.42622950819673,2009,2006,2009,3,4,10,40,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2013-10-25,11.964007453736912,157000,239 REP JOHN LEWIS WAY N #309,NASHVILLE,37219,2008-03-28,0.0,RESIDENTIAL CONDO,670,195.0,1,"2013,4",1,462.0,2013,2008,2013,5,4,10,56,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2011-12-28,11.964007453736912,157000,3128 BELWOOD ST 203,NASHVILLE,37203,2011-12-12,0.0,RESIDENTIAL CONDO,780,166.0,0,"2011,4",1,175.0,2011,2011,2011,0,4,12,48,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019400,19,2012-06-15,11.967187086434018,157500,1020 9TH AVE N,NASHVILLE,37208,2002-12-10,0.0,RESIDENTIAL CONDO,1292,194.0,1,"2012,2",1,1045.0,2012,2002,2012,10,2,6,50,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37017000,17,2005-06-21,11.967980417418389,157625,859 S DOUGLAS AVE,NASHVILLE,37204,2004-09-09,0.0,RESIDENTIAL CONDO,1112,170.0,0,"2005,2",0,38.95081967213115,2005,2004,2005,1,2,6,22,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37017100,17,2007-12-18,11.969470177969303,157860,2310 ELLIOTT AVE 406,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2007,4",0,136.32786885245903,2007,2007,2007,0,4,12,32,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2013-04-30,11.973516181427835,158500,700 CHURCH ST 303,NASHVILLE,37203,2006-08-01,0.0,RESIDENTIAL CONDO,786,195.0,1,"2013,2",1,462.0,2013,2006,2013,7,2,4,54,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2000-12-22,11.97603664577121,158900,116 31ST AVE N 205,NASHVILLE,37203,2000-02-03,0.0,RESIDENTIAL CONDO,1192,166.0,0,"2000,4",0,21.098360655737707,2000,2000,2000,0,4,12,4,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2013-07-01,11.976665770490767,159000,700 CHURCH ST 806,NASHVILLE,37203,2006-08-01,0.0,RESIDENTIAL CONDO,590,195.0,1,"2013,3",1,462.0,2013,2006,2013,7,3,7,55,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2012-11-30,11.976665770490767,159000,500 MADISON ST 102,NASHVILLE,37208,2007-12-04,0.0,RESIDENTIAL CONDO,918,194.0,0,"2012,4",1,1045.0,2012,2007,2012,5,4,11,52,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37013800,21,2019-08-29,11.976665770490767,159000,1509 B 21ST AVE N,NASHVILLE,37208,2018-09-06,0.0,RESIDENTIAL CONDO,650,138.0,0,"2019,3",1,195.0,2019,2018,2019,1,3,8,79,1623.0,2.078085642,97.6070529,0.22,0.52,0.2,0.06,0.11,7
37019200,6,2004-02-13,11.979805470779858,159500,800 WOODLAND ST 201,NASHVILLE,37206,2002-09-05,0.0,RESIDENTIAL CONDO,1046,192.0,0,"2004,1",0,58.42622950819673,2004,2002,2004,2,1,2,17,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37016200,17,2021-12-08,11.982310152711182,159900,2020 BEECH AVE C3,NASHVILLE,37204,1999-09-13,0.0,RESIDENTIAL CONDO,625,162.0,0,"2021,4",1,657.0,2021,1999,2021,22,4,12,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37016200,17,2021-12-08,11.982310152711182,159900,2020 BEECH AVE C3,NASHVILLE,37204,1999-09-13,0.0,RESIDENTIAL CONDO,625,162.0,0,"2021,4",1,657.0,2021,1999,2021,22,4,12,88,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37019200,6,2007-05-23,11.982310152711182,159900,926 WOODLAND ST 103,NASHVILLE,37206,2006-10-18,0.0,RESIDENTIAL CONDO,832,192.0,0,"2007,2",0,58.42622950819673,2007,2006,2007,1,2,5,30,3497.0,60.87463557,35.30612245,0.22,0.34,0.34,0.1,0.37,36
37016600,21,2007-09-28,11.982310152711182,159900,3000 VANDERBILT PL 326,NASHVILLE,37212,2007-06-29,0.0,RESIDENTIAL CONDO,550,166.0,0,"2007,3",0,21.098360655737707,2007,2007,2007,0,3,9,31,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2012-02-10,11.982935344196433,160000,309 CHURCH ST 408,NASHVILLE,37201,2005-09-26,0.0,RESIDENTIAL CONDO,775,195.0,1,"2012,1",1,462.0,2012,2005,2012,7,1,2,49,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2008-05-15,11.982935344196433,160000,700 CHURCH ST 901,NASHVILLE,37203,2006-08-01,0.0,RESIDENTIAL CONDO,600,195.0,1,"2008,2",0,58.42622950819673,2008,2006,2008,2,2,5,34,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2008-06-24,11.982935344196433,160000,302 CRIDDLE ST,NASHVILLE,37219,2006-08-23,0.0,RESIDENTIAL CONDO,1027,194.0,1,"2008,2",0,160.672131147541,2008,2006,2008,2,2,6,34,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37019500,19,2006-01-31,11.982935344196433,160000,1803 BROADWAY 618,NASHVILLE,37203,2007-06-15,0.0,RESIDENTIAL CONDO,620,195.0,0,"2006,1",0,58.42622950819673,2006,2007,2006,0,1,1,25,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019400,19,2011-03-31,11.982935344196433,160000,1715 B 7TH AVE N,NASHVILLE,37208,2007-04-27,0.0,RESIDENTIAL CONDO,1858,194.0,0,"2011,1",1,1045.0,2011,2007,2011,4,1,3,45,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016600,21,2011-08-24,11.982935344196433,160000,3000 VANDERBILT PL 124,NASHVILLE,37212,2007-06-29,0.0,RESIDENTIAL CONDO,550,166.0,0,"2011,3",1,175.0,2011,2007,2011,4,3,8,47,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2011-12-07,11.982935344196433,160000,1803 BROADWAY 616,NASHVILLE,37203,2007-06-15,0.0,RESIDENTIAL CONDO,620,195.0,0,"2011,4",1,462.0,2011,2007,2011,4,4,12,48,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37017100,17,2012-12-20,11.982935344196433,160000,2310 ELLIOTT AVE 602,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2012,4",1,568.0,2012,2007,2012,5,4,12,52,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019400,19,2008-03-27,11.982935344196433,160000,1400 ROSA L PARKS BLVD 102,NASHVILLE,37208,2013-12-27,0.0,RESIDENTIAL CONDO,760,194.0,0,"2008,1",0,160.672131147541,2008,2013,2008,0,1,3,33,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016000,17,2018-06-06,11.982935344196433,160000,14 C GARDEN ST,NASHVILLE,37210,2013-03-08,0.0,RESIDENTIAL CONDO,1118,160.0,0,"2018,2",1,291.0,2018,2013,2018,5,2,6,74,874.0,12.64637002,82.43559719,0.42,0.18,0.4,0,0.05,7
37017100,17,2020-08-17,11.982935344196433,160000,801 HILLVIEW HTS 1,NASHVILLE,37204,2014-07-14,0.0,RESIDENTIAL CONDO,418,171.0,0,"2020,3",1,568.0,2020,2014,2020,6,3,8,83,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016100,17,2007-08-02,11.982935344196433,160000,1501 MARTIN ST,NASHVILLE,37203,2016-10-31,0.0,RESIDENTIAL CONDO,1560,161.0,0,"2007,3",0,12.983606557377051,2007,2016,2007,0,3,8,31,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37016100,17,2007-08-02,11.982935344196433,160000,600 MOORE AVE,NASHVILLE,37203,2016-10-31,0.0,RESIDENTIAL CONDO,1560,161.0,0,"2007,3",0,12.983606557377051,2007,2016,2007,0,3,8,31,2047.0,39.60199005,52.08955224,0.21,0.19,0.51,0.09,0.08,8
37013700,2,2018-11-02,11.982935344196433,160000,1726 A PECAN ST,NASHVILLE,37208,2018-12-19,0.0,RESIDENTIAL CONDO,1974,137.0,0,"2018,4",1,1054.0,2018,2018,2018,0,4,11,76,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37013700,2,2018-11-02,11.982935344196433,160000,1726 B PECAN ST,NASHVILLE,37208,2018-12-19,0.0,RESIDENTIAL CONDO,2051,137.0,0,"2018,4",1,1054.0,2018,2018,2018,0,4,11,76,5834.0,8.827171413,89.38616664,0.11,0.32,0.41,0.17,0.12,21
37017100,17,2008-05-15,11.98552572006323,160415,2310 ELLIOTT AVE 123,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2008,2",0,136.32786885245903,2008,2007,2008,1,2,5,34,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2013-06-11,11.986055452062393,160500,456 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37201,1986-08-20,0.0,RESIDENTIAL CONDO,1050,195.0,1,"2013,2",1,462.0,2013,1986,2013,27,2,6,54,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016800,18,2005-05-20,11.986055452062393,160500,2124 FAIRFAX AVE 113,NASHVILLE,37212,1984-06-14,0.0,RESIDENTIAL CONDO,1200,168.0,0,"2005,2",0,30.836065573770497,2005,1984,2005,21,2,5,22,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37017000,17,2005-04-28,11.98854454800156,160900,2056 ELLIOTT AVE,NASHVILLE,37204,2004-09-09,0.0,RESIDENTIAL CONDO,1349,170.0,0,"2005,2",0,38.95081967213115,2005,2004,2005,1,2,4,22,3865.0,74.61942257,22.4671916,0,0.04,0.92,0.04,0.52,23
37017100,17,2010-04-30,11.989165855127435,161000,2310 ELLIOTT AVE 404,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2010,2",0,568.0,2010,2007,2010,3,2,4,42,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017100,17,2012-06-15,11.989165855127435,161000,2310 ELLIOTT AVE 113,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2012,2",1,568.0,2012,2007,2012,5,2,6,50,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37016200,17,2004-12-17,11.995357787034976,162000,801 BENTON AVE,NASHVILLE,37204,2004-04-28,0.0,RESIDENTIAL CONDO,1202,162.0,0,"2004,4",0,19.475409836065577,2004,2004,2004,0,4,12,20,3299.0,25.55900621,71.64596273,0.22,0.42,0.32,0.04,0.2,12
37017100,17,2012-06-06,11.995357787034976,162000,2310 ELLIOTT AVE 705,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2012,2",1,568.0,2012,2007,2012,5,2,6,50,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37017100,17,2008-04-25,12.000099584004934,162770,2310 ELLIOTT AVE 828,NASHVILLE,37204,2007-09-12,0.0,RESIDENTIAL CONDO,864,171.0,0,"2008,2",0,136.32786885245903,2008,2007,2008,1,2,4,34,1749.0,66.9005848,30.29239766,0.06,0,0.4,0.55,0.53,84
37019500,19,2013-06-27,12.001511614739405,163000,452 PRESIDENT RONALD REAGAN WAY,NASHVILLE,37201,1986-08-20,0.0,RESIDENTIAL CONDO,1050,195.0,1,"2013,2",1,462.0,2013,1986,2013,27,2,6,54,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37019500,19,2013-08-27,12.001511614739405,163000,309 CHURCH ST 205,NASHVILLE,37201,2005-09-26,0.0,RESIDENTIAL CONDO,658,195.0,1,"2013,3",1,462.0,2013,2005,2013,8,3,8,55,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016600,21,2003-08-22,12.004574385508691,163500,116 31ST AVE N 302,NASHVILLE,37203,2000-02-03,0.0,RESIDENTIAL CONDO,1030,166.0,0,"2003,3",0,21.098360655737707,2003,2000,2003,3,3,8,15,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37019500,19,2005-12-29,12.00579687207606,163700,700 CHURCH ST 1106,NASHVILLE,37203,2006-08-01,0.0,RESIDENTIAL CONDO,590,195.0,1,"2005,4",0,58.42622950819673,2005,2006,2005,0,4,12,24,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
37016800,18,2021-04-30,12.007017865994577,163900,2134 FAIRFAX AVE D-15,NASHVILLE,37212,1979-06-20,0.0,RESIDENTIAL CONDO,552,168.0,0,"2021,2",1,389.0,2021,1979,2021,42,2,4,86,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37016800,18,2021-04-30,12.007017865994577,163900,2134 FAIRFAX AVE D-15,NASHVILLE,37212,1979-06-20,0.0,RESIDENTIAL CONDO,552,168.0,0,"2021,2",1,389.0,2021,1979,2021,42,2,4,86,4194.0,87.07482993,1.724975705,0.04,0,0.21,0.76,0.78,19
37019400,19,2010-04-23,12.00762780434872,164000,817 3RD AVE N 305,NASHVILLE,37201,2008-06-06,0.0,RESIDENTIAL CONDO,910,194.0,1,"2010,2",0,1045.0,2010,2008,2010,2,2,4,42,3639.0,38.68266816,59.14038515,0.01,0.28,0.54,0.17,0.34,99
37016400,19,2006-07-29,12.00762780434872,164000,1018 17TH AVE S 9,NASHVILLE,37212,1987-09-21,0.0,RESIDENTIAL CONDO,791,164.0,0,"2006,3",0,22.72131147540984,2006,1987,2006,19,3,7,27,4402.0,84.3836886,6.394810009,0,0.18,0.71,0.11,0.61,14
37016600,21,2003-03-19,12.00762780434872,164000,3134 LONG BLVD 102,NASHVILLE,37203,2003-01-26,0.0,RESIDENTIAL CONDO,1224,166.0,0,"2003,1",0,21.098360655737707,2003,2003,2003,0,1,3,13,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37016600,21,2010-04-30,12.00762780434872,164000,3122 LONG BLVD 308,NASHVILLE,37203,2007-10-31,0.0,RESIDENTIAL CONDO,651,166.0,0,"2010,2",0,175.0,2010,2007,2010,3,2,4,42,2436.0,74.06630298,10.49097776,0.03,0.24,0,0.74,0.67,13
37014300,21,2017-06-23,12.00762780434872,164000,2507 CLIFTON AVE #201,NASHVILLE,37209,2016-11-23,0.0,RESIDENTIAL CONDO,504,143.0,0,"2017,2",1,463.0,2017,2016,2017,1,2,6,70,1816.0,5.254237288,93.50282486,0.14,0.26,0.61,0,0.14,14
37019500,19,2018-06-29,12.010671928196443,164500,510 GAY ST 406,NASHVILLE,37219,1992-04-22,0.0,RESIDENTIAL CONDO,594,195.0,1,"2018,2",1,462.0,2018,1992,2018,26,2,6,74,5916.0,65.06024096,28.98450947,0.32,0.3,0.22,0.16,0.45,36
